Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
12/18/2021,Sex_Male,113409985,47.7,47.3,97297651,69.4,59.5,47.5,47.2,30.6,44.8,47.4,47.1,29171088,6083152
12/18/2021,Race_eth_NHAIAN,1608354,0.9,0.7,1336478,66,54.9,0.8,0.6,30.1,0.7,0.8,0.6,392680,68865
12/18/2021,Ages_18-24_yrs,21595316,9,9,18080282,70.6,59.1,8.8,8.8,11.9,3.3,8.9,6.5,2149325,846413
12/18/2021,Ages_12-15_yrs,10305638,4.3,4.3,8750234,60.9,51.7,4.2,4.2,0.4,0,4.3,0.1,31717,7085
12/18/2021,Race_eth_Hispanic,35492487,20,14.8,30690066,55.7,48.1,19.2,14.9,22.4,11.6,19.2,14.6,6741958,1687906
12/18/2021,Sex_Female,124300454,52.3,51.8,107525738,73.7,63.8,52.5,52.1,34,55.2,52.6,52.9,35897001,6820894
12/18/2021,Race_eth_NHAsian,11681395,6.6,4.9,10759562,61.5,56.6,6.7,5.2,41.7,7.5,6.6,9.5,4336153,1093967
12/18/2021,Ages_5-11_yrs,6406703,2.7,2.7,3916579,22.3,13.6,1.9,1.9,0,0,0,0,0,0
12/18/2021,Sex_unknown,2164429,0.9,0.9,1499256,,,0.7,0.7,8.2,0.2,0.7,0.2,122891,27834
12/18/2021,Ages_16-17_yrs,5603122,2.3,2.3,4867495,66.8,58,2.4,2.4,4,0.3,2.4,1.2,193968,159326
12/18/2021,Age_unknown,24598,0,0,5778,,,0,0,0,0,0,0,0,0
12/18/2021,Ages_50-64_yrs,56649901,23.6,23.6,50031363,89,78.6,24.2,24.2,36.4,27.9,24.7,32.6,18207510,4221123
12/18/2021,Race_eth_NHMult_Oth,10674244,6,4.4,9482679,95,95,5.9,4.6,37.6,6,5.9,5.5,3467334,635945
12/18/2021,Ages_<5yrs,11492,0,0,3069,0.1,0,0,0,0,0,0,0,0,0
12/18/2021,Race_eth_NHWhite,100060570,56.2,41.7,91186497,50.7,46.2,57.1,44.2,43.3,66.7,57.2,61.4,38673126,7080387
12/18/2021,Sex_known,237710439,99.9,99.1,204823389,,,99.9,99.3,32.4,99.9,99.9,99.9,65068089,12904046
12/18/2021,US,239874868,,100,206322645,72.2,62.1,,100,32.2,,100,,65190980,12931880
12/18/2021,Race_eth_known,177894572,99.9,74.2,159565937,,,99.9,77.3,37.1,99.9,99.9,99.9,57975005,11535672
12/17/2021,Race_eth_NHBlack,17796192,10,7.4,15595225,43.2,37.8,9.8,7.6,27.2,7.3,9.9,8.1,4193320,917376
12/17/2021,Sex_Male,113264634,47.7,47.3,97216652,69.3,59.5,47.5,47.2,30.3,44.8,47.4,47.1,28854801,5937567
12/17/2021,US,239585670,,100,206160252,72.2,62.1,,100,31.9,,100,,64529481,12641490
12/17/2021,Race_eth_unknown,61915625,34.8,25.8,46731800,,,29.3,22.7,15.5,12.5,29.5,12.1,7149922,1364406
12/17/2021,Ages_16-17_yrs,5596758,2.3,2.3,4863793,66.7,58,2.4,2.4,3.4,0.3,2.4,1,166572,132319
12/17/2021,Ages_25-39_yrs,50720807,21.2,21.2,43271611,74.2,63.3,21,21,20.4,13.7,21.4,20.2,8837098,2559345
12/17/2021,Ages_12-15_yrs,10294247,4.3,4.3,8741220,60.9,51.7,4.2,4.2,0.4,0,4.3,0.1,31004,6579
12/17/2021,Sex_known,237422828,99.9,99.1,204661391,,,99.9,99.3,32.1,99.9,99.9,99.9,64407709,12614373
12/17/2021,Ages_40-49_yrs,33385013,13.9,13.9,29177903,81.8,71.5,14.2,14.2,26.9,12.2,14.4,16.3,7851322,2054684
12/17/2021,Race_eth_NHNHOPI,556272,0.3,0.2,500945,59.9,53.9,0.3,0.2,24.8,0.2,0.3,0.2,121470,27306
12/17/2021,Ages_<12yrs,6337005,2.6,2.6,3841690,13.1,7.9,1.9,1.9,0,0,0,0,0,0
12/17/2021,Race_eth_NHAIAN,1606889,0.9,0.7,1335606,66,54.8,0.8,0.6,29.9,0.7,0.8,0.6,389943,67773
12/17/2021,Ages_50-64_yrs,56602631,23.6,23.6,50014073,88.9,78.6,24.3,24.3,36,27.9,24.7,32.8,17997806,4141815
12/17/2021,Ages_<5yrs,11434,0,0,3061,0.1,0,0,0,0,0,0,0,0,0
12/17/2021,Ages_18-24_yrs,21566568,9,9,18069368,70.5,59.1,8.8,8.8,11.5,3.2,8.9,6.4,2084101,803113
12/17/2021,Sex_unknown,2162842,0.9,0.9,1498861,,,0.7,0.7,8.2,0.2,0.7,0.2,121772,27117
12/17/2021,Age_known,239561093,99.9,99.9,206154475,,,99.9,99.9,31.9,99.9,99.9,99.9,64529481,12641490
12/17/2021,Ages_65-74_yrs,32771350,13.7,13.7,28764583,95,90.2,14,14,55.3,24.6,14.2,14.1,15903819,1786555
12/17/2021,Sex_Female,124158194,52.3,51.8,107444739,73.7,63.7,52.5,52.1,33.7,55.2,52.6,52.9,35552908,6676806
12/17/2021,Ages_5-11_yrs,6320511,2.6,2.6,3837325,22,13.3,1.9,1.9,0,0,0,0,0,0
12/17/2021,Race_eth_NHWhite,99957824,56.3,41.7,91123713,50.7,46.2,57.2,44.2,42.9,66.8,57.2,61.6,38333422,6941506
12/17/2021,Race_eth_NHMult_Oth,10661819,6,4.5,9472799,95,95,5.9,4.6,37.2,6,5.9,5.5,3432482,618795
12/17/2021,Race_eth_NHAsian,11655120,6.6,4.9,10742475,61.4,56.6,6.7,5.2,41.1,7.4,6.6,9.4,4266019,1062296
12/17/2021,Race_eth_known,177670013,99.9,74.2,159428370,,,99.9,77.3,36.7,99.9,99.9,99.9,57379559,11277084
12/17/2021,Age_unknown,24577,0,0,5777,,,0,0,0,0,0,0,0,0
12/17/2021,Race_eth_Hispanic,35435897,19.9,14.8,30657607,55.6,48.1,19.2,14.9,22.1,11.6,19.2,14.6,6642903,1642032
12/17/2021,Ages_12-17_yrs,15891005,6.6,6.6,13605013,62.8,53.8,6.6,6.6,1.5,0.3,6.7,1.1,197576,138898
12/17/2021,Ages_75+_yrs,22286714,9.3,9.3,19410234,95,84.7,9.4,9.4,60.1,18.1,9.6,9.2,11657759,1157080
12/16/2021,Race_eth_NHAIAN,1603364,0.9,0.7,1333288,65.8,54.7,0.8,0.6,29.5,0.7,0.8,0.6,383784,64440
12/16/2021,Race_eth_Hispanic,35357763,19.9,14.8,30612053,55.5,48,19.2,14.9,21.6,11.5,19.2,14.7,6480537,1593227
12/16/2021,Age_unknown,24535,0,0,5772,,,0,0,0,0,0,0,0,0
12/16/2021,Ages_25-39_yrs,50629515,21.2,21.2,43230824,74,63.2,21,21,19.8,13.6,21.4,20.2,8579462,2455479
12/16/2021,Ages_<5yrs,11357,0,0,3047,0.1,0,0,0,0,0,0,0,0,0
12/16/2021,Sex_Male,113051568,47.7,47.3,97094562,69.2,59.4,47.5,47.2,29.7,44.8,47.4,47,28282411,5695879
12/16/2021,Ages_16-17_yrs,5588554,2.3,2.3,4858964,66.6,57.9,2.4,2.4,2.8,0.2,2.4,0.8,134022,100648
12/16/2021,Ages_40-49_yrs,33336297,13.9,13.9,29154949,81.7,71.5,14.2,14.2,26.2,12.1,14.4,16.4,7647697,1985991
12/16/2021,Ages_<12yrs,6232801,2.6,2.6,3738965,12.9,7.7,1.8,1.8,0,0,0,0,0,0
12/16/2021,Race_eth_NHMult_Oth,10644017,6,4.5,9458002,95,95,5.9,4.6,36.6,6,5.9,5.5,3369347,591770
12/16/2021,Ages_18-24_yrs,21523005,9,9,18050928,70.4,59,8.8,8.8,11,3.1,8.9,6.1,1986763,745017
12/16/2021,US,239151860,,100,205909108,72,62,,100,31.3,,100,,63301426,12132821
12/16/2021,Race_eth_unknown,61811714,34.9,25.8,46688950,,,29.3,22.7,15.2,12.5,29.5,12,7015474,1302419
12/16/2021,Race_eth_NHBlack,17760478,10,7.4,15573166,43.1,37.8,9.8,7.6,26.7,7.3,9.9,8.1,4104996,879635
12/16/2021,Race_eth_NHWhite,99796641,56.3,41.7,91022452,50.6,46.1,57.2,44.2,42.2,66.9,57.2,61.4,37668440,6646751
12/16/2021,Ages_5-11_yrs,6216399,2.6,2.6,3734617,21.6,13,1.8,1.8,0,0,0,0,0,0
12/16/2021,Race_eth_known,177340114,99.9,74.2,159220077,,,99.9,77.3,36.1,99.9,99.9,99.9,56285952,10830402
12/16/2021,Ages_12-15_yrs,10278296,4.3,4.3,8728348,60.8,51.6,4.2,4.2,0.3,0,4.3,0.1,30042,6119
12/16/2021,Ages_75+_yrs,22270117,9.3,9.3,19404268,95,84.7,9.4,9.4,59.6,18.3,9.6,9.2,11565332,1113878
12/16/2021,Sex_known,236993838,99.9,99.1,204411211,,,99.9,99.3,31.5,99.9,99.9,99.9,63182798,12107651
12/16/2021,Race_eth_NHNHOPI,555255,0.3,0.2,500234,59.8,53.9,0.3,0.2,24.2,0.2,0.3,0.2,118844,26152
12/16/2021,Race_eth_NHAsian,11622596,6.6,4.9,10720882,61.2,56.4,6.7,5.2,40.1,7.4,6.6,9.5,4160004,1028427
12/16/2021,Ages_65-74_yrs,32742791,13.7,13.7,28754046,95,90.2,14,14,54.8,24.9,14.2,14.2,15753229,1719936
12/16/2021,Age_known,239127325,99.9,99.9,205903336,,,99.9,99.9,31.3,99.9,99.9,99.9,63301426,12132821
12/16/2021,Sex_Female,123942270,52.3,51.8,107316649,73.5,63.7,52.5,52.1,33.1,55.2,52.6,53,34900387,6411772
12/16/2021,Ages_50-64_yrs,56525949,23.6,23.6,49982044,88.8,78.5,24.3,24.3,35.2,27.8,24.7,33,17604879,4005753
12/16/2021,Ages_12-17_yrs,15866850,6.6,6.6,13587312,62.7,53.7,6.6,6.6,1.2,0.3,6.7,0.9,164064,106767
12/16/2021,Sex_unknown,2158022,0.9,0.9,1497897,,,0.7,0.7,8,0.2,0.7,0.2,118628,25170
12/15/2021,Race_eth_NHWhite,99648486,56.3,41.7,90951663,50.5,46.1,57.2,44.2,41.5,67,57.2,61.5,37052153,6837314
12/15/2021,Ages_75+_yrs,22251944,9.3,9.3,19397684,95,84.7,9.4,9.4,59.1,18.4,9.6,9.2,11463635,1151131
12/15/2021,Race_eth_NHNHOPI,554200,0.3,0.2,499746,59.7,53.8,0.3,0.2,23.8,0.2,0.3,0.2,116315,26486
12/15/2021,Ages_<12yrs,6144106,2.6,2.6,3688120,12.7,7.6,1.8,1.8,0,0,0,0,0,0
12/15/2021,Ages_12-17_yrs,15847484,6.6,6.6,13578142,62.6,53.7,6.6,6.6,1,0.2,6.7,0.7,141942,86218
12/15/2021,Race_eth_NHAIAN,1600072,0.9,0.7,1331445,65.7,54.7,0.8,0.6,29.1,0.7,0.8,0.6,377759,66254
12/15/2021,Race_eth_unknown,61719696,34.9,25.8,46658939,,,29.3,22.7,15,12.5,29.5,12.1,6894679,1343448
12/15/2021,Race_eth_NHBlack,17726644,10,7.4,15556948,43,37.7,9.8,7.6,26.1,7.3,9.9,8.1,4020746,897758
12/15/2021,Race_eth_known,177041291,99.9,74.1,159080892,,,99.9,77.3,35.4,99.9,99.9,99.9,55290995,11118774
12/15/2021,US,238761019,,100,205739912,71.9,62,,100,30.8,,100,,62185674,12462222
12/15/2021,Sex_Male,112858164,47.7,47.3,97011397,69,59.3,47.5,47.2,29.2,44.7,47.4,46.7,27750601,5809119
12/15/2021,Ages_12-15_yrs,10265648,4.3,4.3,8722202,60.7,51.6,4.2,4.2,0.3,0,4.3,0,29427,6046
12/15/2021,Ages_40-49_yrs,33293224,13.9,13.9,29137025,81.6,71.4,14.2,14.2,25.6,12,14.4,16.5,7473618,2057249
12/15/2021,Ages_<5yrs,11246,0,0,3038,0.1,0,0,0,0,0,0,0,0,0
12/15/2021,Sex_known,236606883,99.9,99.1,204242840,,,99.9,99.3,30.9,99.9,99.9,99.9,62069784,12436473
12/15/2021,Ages_18-24_yrs,21481767,9,9,18035583,70.2,59,8.8,8.8,10.5,3.1,8.9,5.8,1899105,721734
12/15/2021,Ages_5-11_yrs,6127837,2.6,2.6,3683782,21.3,12.8,1.8,1.8,0,0,0,0,0,0
12/15/2021,Ages_65-74_yrs,32713877,13.7,13.7,28744079,95,90.1,14,14,54.3,25.1,14.2,14.3,15598319,1777734
12/15/2021,Race_eth_NHAsian,11595732,6.5,4.9,10710350,61,56.4,6.7,5.2,39.2,7.4,6.6,9.4,4069520,1046882
12/15/2021,Race_eth_Hispanic,35287775,19.9,14.8,30581990,55.4,48,19.2,14.9,21.1,11.5,19.2,14.7,6340007,1636260
12/15/2021,Ages_50-64_yrs,56457075,23.6,23.6,49955727,88.7,78.5,24.3,24.3,34.5,27.7,24.7,33.4,17255688,4163677
12/15/2021,Sex_Female,123748719,52.3,51.8,107231443,73.4,63.6,52.5,52.1,32.6,55.3,52.6,53.3,34319183,6627354
12/15/2021,Race_eth_NHMult_Oth,10628382,6,4.5,9448750,95,95,5.9,4.6,36,6,5.9,5.5,3314495,607820
12/15/2021,Age_known,238736525,99.9,99.9,205734146,,,99.9,99.9,30.8,99.9,99.9,99.9,62185674,12462222
12/15/2021,Sex_unknown,2154136,0.9,0.9,1497072,,,0.7,0.7,7.8,0.2,0.7,0.2,115890,25749
12/15/2021,Age_unknown,24494,0,0,5766,,,0,0,0,0,0,0,0,0
12/15/2021,Ages_25-39_yrs,50547048,21.2,21.2,43197786,73.9,63.2,21,21,19.3,13.4,21.4,20.1,8353367,2504479
12/15/2021,Ages_16-17_yrs,5581836,2.3,2.3,4855940,66.5,57.9,2.4,2.4,2.3,0.2,2.4,0.6,112515,80172
12/14/2021,Ages_75+_yrs,22234486,9.3,9.3,19390929,95,84.7,9.4,9.4,58.6,18.6,9.6,9.5,11362738,1211888
12/14/2021,Race_eth_NHMult_Oth,10613249,6,4.5,9434080,95,95,5.9,4.6,35.5,6,5.9,5.5,3262313,618683
12/14/2021,Ages_65-74_yrs,32685644,13.7,13.7,28733396,95,90.1,14,14,53.8,25.3,14.2,14.6,15445530,1851370
12/14/2021,Race_eth_NHWhite,99506645,56.3,41.7,90849909,50.4,46,57.2,44.2,40.9,67.1,57.2,61.7,36469118,6993610
12/14/2021,Ages_<12yrs,6058903,2.5,2.5,3573208,12.5,7.4,1.7,1.7,0,0,0,0,0,0
12/14/2021,Race_eth_NHBlack,17693743,10,7.4,15532538,42.9,37.7,9.8,7.6,25.6,7.3,9.9,8.1,3940162,915000
12/14/2021,Sex_Male,112669963,47.7,47.3,96882740,68.9,59.3,47.5,47.1,28.7,44.7,47.4,46.6,27241914,5908557
12/14/2021,Ages_5-11_yrs,6042779,2.5,2.5,3568881,21,12.4,1.7,1.7,0,0,0,0,0,0
12/14/2021,Ages_<5yrs,11123,0,0,3030,0.1,0,0,0,0,0,0,0,0,0
12/14/2021,Race_eth_Hispanic,35217223,19.9,14.8,30531043,55.2,47.9,19.2,14.9,20.7,11.4,19.2,14.7,6206918,1661260
12/14/2021,Ages_50-64_yrs,56390034,23.7,23.7,49926826,88.6,78.4,24.3,24.3,33.9,27.7,24.7,33.6,16922122,4273457
12/14/2021,Ages_40-49_yrs,33251358,14,13.9,29115784,81.5,71.4,14.2,14.2,25.1,12,14.4,16.4,7307384,2087944
12/14/2021,Race_eth_NHAsian,11571113,6.5,4.9,10690354,60.9,56.3,6.7,5.2,38.4,7.3,6.7,9.2,3981042,1045799
12/14/2021,Ages_12-17_yrs,15828011,6.6,6.6,13561030,62.6,53.6,6.6,6.6,0.9,0.2,6.7,0.6,124856,70224
12/14/2021,Ages_25-39_yrs,50466000,21.2,21.2,43156891,73.8,63.1,21,21,18.9,13.3,21.4,19.8,8138493,2514843
12/14/2021,Ages_18-24_yrs,21442371,9,9,18016371,70.1,58.9,8.8,8.8,10.1,3,8.9,5.5,1820251,696216
12/14/2021,Sex_unknown,2149735,0.9,0.9,1496133,,,0.7,0.7,7.6,0.2,0.7,0.2,113516,26267
12/14/2021,Age_known,238356807,99.9,99.9,205474435,,,99.9,99.9,30.3,99.9,99.9,99.9,61121374,12705942
12/14/2021,Age_unknown,24437,0,0,5761,,,0,0,0,0,0,0,0,0
12/14/2021,Sex_known,236231509,99.9,99.1,203984063,,,99.9,99.3,30.4,99.9,99.9,99.9,61007858,12679675
12/14/2021,Race_eth_known,176751363,99.9,74.1,158865475,,,99.9,77.3,34.9,99.9,99.9,99.9,54345047,11329233
12/14/2021,US,238381244,,100,205480196,71.8,61.9,,100,30.3,,100,,61121374,12705942
12/14/2021,Race_eth_NHNHOPI,552930,0.3,0.2,498835,59.5,53.7,0.3,0.2,23.3,0.2,0.3,0.2,113875,26800
12/14/2021,Race_eth_unknown,61629849,34.9,25.9,46614640,,,29.3,22.7,14.7,12.5,29.5,12.2,6776327,1376709
12/14/2021,Race_eth_NHAIAN,1596460,0.9,0.7,1328716,65.6,54.6,0.8,0.6,28.6,0.7,0.8,0.6,371619,68081
12/14/2021,Ages_16-17_yrs,5575362,2.3,2.3,4851557,66.5,57.8,2.4,2.4,2,0.2,2.4,0.5,96036,64463
12/14/2021,Ages_12-15_yrs,10252649,4.3,4.3,8709473,60.6,51.5,4.2,4.2,0.3,0,4.3,0,28820,5761
12/14/2021,Sex_Female,123561546,52.3,51.8,107101323,73.3,63.5,52.5,52.1,32.1,55.3,52.6,53.4,33765944,6771118
12/13/2021,Ages_18-24_yrs,21404756,9,9,17996837,70,58.8,8.8,8.8,9.7,2.9,8.9,5.2,1746419,671041
12/13/2021,Ages_25-39_yrs,50386478,21.2,21.2,43115512,73.7,63,21,21,18.4,13.2,21.4,19.5,7928030,2513957
12/13/2021,Ages_5-11_yrs,5963411,2.5,2.5,3430503,20.7,11.9,1.7,1.7,0,0,0,0,0,0
12/13/2021,Race_eth_NHWhite,99368177,56.3,41.7,90736049,50.4,46,57.2,44.2,40.3,67.2,57.2,62,35886411,7136565
12/13/2021,Ages_<5yrs,10998,0,0,3016,0.1,0,0,0,0,0,0,0,0,0
12/13/2021,Sex_unknown,2146277,0.9,0.9,1495168,,,0.7,0.7,7.5,0.2,0.7,0.2,111218,26961
12/13/2021,Race_eth_Hispanic,35148627,19.9,14.8,30477262,55.1,47.8,19.2,14.9,20.3,11.4,19.2,14.6,6074571,1676102
12/13/2021,Age_known,237988945,99.9,99.9,205189015,,,99.9,99.9,29.8,99.9,99.9,99.9,60070566,12922644
12/13/2021,Race_eth_NHAsian,11547481,6.5,4.9,10670533,60.8,56.2,6.7,5.2,37.6,7.3,6.7,9.1,3895547,1044870
12/13/2021,Race_eth_known,176470295,99.9,74.1,158631842,,,99.9,77.3,34.3,99.9,99.9,99.9,53408031,11514740
12/13/2021,Ages_12-17_yrs,15809592,6.6,6.6,13543375,62.5,53.5,6.6,6.6,0.8,0.2,6.7,0.4,110626,57075
12/13/2021,Ages_50-64_yrs,56324043,23.7,23.7,49897259,88.5,78.4,24.3,24.3,33.2,27.6,24.7,33.8,16589045,4372675
12/13/2021,US,238013338,,100,205194774,71.7,61.8,,100,29.8,,100,,60070566,12922644
12/13/2021,Race_eth_NHBlack,17661742,10,7.4,15506380,42.9,37.6,9.8,7.6,25.2,7.2,9.9,8.1,3862009,928524
12/13/2021,Race_eth_NHMult_Oth,10599171,6,4.5,9418122,95,95,5.9,4.6,34.9,6,5.9,5.5,3211993,630542
12/13/2021,Ages_16-17_yrs,5569413,2.3,2.3,4847168,66.4,57.8,2.4,2.4,1.7,0.1,2.4,0.4,82306,51490
12/13/2021,Race_eth_NHNHOPI,552059,0.3,0.2,497883,59.4,53.6,0.3,0.2,22.8,0.2,0.3,0.2,111659,27179
12/13/2021,Ages_<12yrs,5979388,2.5,2.5,3434812,12.3,7.1,1.7,1.7,0,0,0,0,0,0
12/13/2021,Race_eth_NHAIAN,1593038,0.9,0.7,1325613,65.4,54.4,0.8,0.6,28.2,0.7,0.8,0.6,365841,70958
12/13/2021,Ages_40-49_yrs,33210459,14,14,29094453,81.4,71.3,14.2,14.2,24.6,11.9,14.4,16.3,7143509,2110443
12/13/2021,Ages_65-74_yrs,32657101,13.7,13.7,28722556,95,90.1,14,14,53.2,25.5,14.2,14.9,15292329,1926522
12/13/2021,Age_unknown,24393,0,0,5759,,,0,0,0,0,0,0,0,0
12/13/2021,Sex_Male,112487754,47.7,47.3,96741010,68.8,59.2,47.5,47.1,28.1,44.6,47.4,46.5,26740175,6001421
12/13/2021,Sex_known,235867061,99.9,99.1,203699606,,,99.9,99.3,29.9,99.9,99.9,99.9,59959348,12895683
12/13/2021,Sex_Female,123379307,52.3,51.8,106958596,73.2,63.5,52.5,52.1,31.6,55.4,52.6,53.5,33219173,6894262
12/13/2021,Ages_12-15_yrs,10240179,4.3,4.3,8696207,60.5,51.4,4.2,4.2,0.3,0,4.3,0,28320,5585
12/13/2021,Race_eth_unknown,61543011,34.9,25.9,46562851,,,29.4,22.7,14.5,12.5,29.5,12.2,6662535,1407904
12/13/2021,Ages_75+_yrs,22217128,9.3,9.3,19384211,95,84.6,9.4,9.4,58.1,18.7,9.6,9.8,11260608,1270931
12/12/2021,Ages_40-49_yrs,33170529,14,14,29073301,81.3,71.3,14.2,14.2,24,11.8,14.4,16.2,6988647,2111682
12/12/2021,Race_eth_NHWhite,99237246,56.3,41.8,90624028,50.3,45.9,57.2,44.2,39.7,67.3,57.2,62.2,35342172,7225315
12/12/2021,Ages_<12yrs,5908112,2.5,2.5,3299155,12.2,6.8,1.6,1.6,0,0,0,0,0,0
12/12/2021,Race_eth_Hispanic,35084948,19.9,14.8,30423489,55,47.7,19.2,14.8,19.9,11.3,19.2,14.5,5952479,1684709
12/12/2021,Ages_5-11_yrs,5892253,2.5,2.5,3294857,20.5,11.5,1.6,1.6,0,0,0,0,0,0
12/12/2021,Race_eth_NHAsian,11524595,6.5,4.8,10651314,60.7,56.1,6.7,5.2,36.8,7.3,6.7,8.9,3812333,1032182
12/12/2021,Race_eth_NHNHOPI,551146,0.3,0.2,496977,59.4,53.5,0.3,0.2,22.4,0.2,0.3,0.2,109550,27123
12/12/2021,Sex_known,235521214,99.9,99.1,203422488,,,99.9,99.3,29.5,99.9,99.9,99.9,58980865,13032413
12/12/2021,Ages_16-17_yrs,5563903,2.3,2.3,4842993,66.3,57.7,2.4,2.4,1.5,0.1,2.4,0.3,70595,40446
12/12/2021,Age_known,237640073,99.9,99.9,204911061,,,99.9,99.9,29.3,99.9,99.9,99.9,59090256,13060036
12/12/2021,Ages_65-74_yrs,32630520,13.7,13.7,28712241,95,90,14,14,52.8,25.6,14.2,15.3,15150192,2000957
12/12/2021,Ages_50-64_yrs,56259458,23.7,23.7,49868391,88.4,78.3,24.3,24.3,32.6,27.5,24.7,34,16274061,4435263
12/12/2021,Race_eth_NHBlack,17632829,10,7.4,15481815,42.8,37.6,9.8,7.6,24.7,7.2,9.8,8.1,3792957,941406
12/12/2021,Race_eth_unknown,61457447,34.9,25.9,46514312,,,29.4,22.7,14.3,12.5,29.5,12.4,6557058,1438869
12/12/2021,US,237664449,,100,204916818,71.6,61.7,,100,29.3,,100,,59090256,13060036
12/12/2021,Age_unknown,24376,0,0,5757,,,0,0,0,0,0,0,0,0
12/12/2021,Ages_12-17_yrs,15792971,6.6,6.6,13526685,62.4,53.5,6.6,6.6,0.7,0.2,6.7,0.4,98465,45835
12/12/2021,Race_eth_NHMult_Oth,10585939,6,4.5,9402059,95,95,5.9,4.6,34.4,6,5.9,5.5,3162881,636843
12/12/2021,Race_eth_NHAIAN,1590267,0.9,0.7,1322743,65.3,54.3,0.8,0.6,27.8,0.7,0.8,0.6,360826,73589
12/12/2021,Sex_Male,112316178,47.7,47.3,96603922,68.7,59.1,47.5,47.1,27.7,44.6,47.4,46.5,26278001,6060901
12/12/2021,Sex_Female,123205036,52.3,51.8,106818566,73.1,63.4,52.5,52.1,31.1,55.4,52.6,53.5,32702864,6971512
12/12/2021,Ages_18-24_yrs,21368671,9,9,17978561,69.9,58.8,8.8,8.8,9.3,2.8,8.9,4.9,1679020,642502
12/12/2021,Ages_<5yrs,10892,0,0,3007,0.1,0,0,0,0,0,0,0,0,0
12/12/2021,Ages_75+_yrs,22201114,9.3,9.3,19378133,95,84.6,9.5,9.5,57.6,18.9,9.6,10.2,11170116,1338332
12/12/2021,Ages_25-39_yrs,50308698,21.2,21.2,43074594,73.6,63,21,21,17.9,13.1,21.4,19,7729755,2485465
12/12/2021,Ages_12-15_yrs,10229068,4.3,4.3,8683692,60.5,51.3,4.2,4.2,0.3,0,4.3,0,27870,5389
12/12/2021,Race_eth_known,176206970,99.9,74.1,158402425,,,99.9,77.3,33.7,99.9,99.9,99.9,52533198,11621167
12/12/2021,Sex_unknown,2143235,0.9,0.9,1494330,,,0.7,0.7,7.4,0.2,0.7,0.2,109391,27623
12/11/2021,Sex_unknown,2142469,0.9,0.9,1493916,,,0.7,0.7,7.3,0.2,0.7,0.2,108926,28954
12/11/2021,US,237511744,,100,204787510,71.5,61.7,,100,29.1,,100,,58743589,13654337
12/11/2021,Race_eth_NHBlack,17620835,10,7.4,15471949,42.8,37.5,9.8,7.6,24.6,7.2,9.8,8.1,3770724,983278
12/11/2021,Race_eth_NHMult_Oth,10580094,6,4.5,9394131,95,95,5.9,4.6,34.3,6,5.9,5.5,3145160,665656
12/11/2021,Age_unknown,24368,0,0,5757,,,0,0,0,0,0,0,0,0
12/11/2021,Race_eth_NHAIAN,1589493,0.9,0.7,1321933,65.3,54.3,0.8,0.6,27.7,0.7,0.8,0.6,359479,77891
12/11/2021,Ages_75+_yrs,22196709,9.3,9.3,19376720,95,84.6,9.5,9.5,57.5,19,9.6,10.6,11151236,1449000
12/11/2021,Ages_18-24_yrs,21352983,9,9,17971047,69.8,58.8,8.8,8.8,9.2,2.8,8.9,4.7,1650384,645487
12/11/2021,Ages_12-15_yrs,10223529,4.3,4.3,8677614,60.4,51.3,4.2,4.2,0.3,0,4.3,0,27608,5316
12/11/2021,Ages_5-11_yrs,5858059,2.5,2.5,3220934,20.4,11.2,1.6,1.6,0,0,0,0,0,0
12/11/2021,Ages_12-17_yrs,15784373,6.6,6.6,13518408,62.4,53.4,6.6,6.6,0.7,0.2,6.7,0.3,90359,38445
12/11/2021,Ages_65-74_yrs,32622053,13.7,13.7,28709437,95,90,14,14,52.7,25.7,14.2,15.8,15116694,2152717
12/11/2021,Ages_<5yrs,10849,0,0,3001,0.1,0,0,0,0,0,0,0,0,0
12/11/2021,Ages_40-49_yrs,33151902,14,14,29064794,81.3,71.3,14.2,14.2,23.8,11.8,14.4,15.9,6925965,2177788
12/11/2021,Sex_known,235369275,99.9,99.1,203293594,,,99.9,99.3,29.3,99.9,99.9,99.9,58634663,13625383
12/11/2021,Race_eth_NHNHOPI,550818,0.3,0.2,496693,59.3,53.5,0.3,0.2,22.3,0.2,0.3,0.2,108715,28069
12/11/2021,Race_eth_Hispanic,35055279,19.9,14.8,30399693,55,47.7,19.2,14.8,19.7,11.3,19.2,14.3,5903547,1740770
12/11/2021,Ages_<12yrs,5873871,2.5,2.5,3225226,12.1,6.7,1.6,1.6,0,0,0,0,0,0
12/11/2021,Race_eth_unknown,61420356,34.9,25.9,46491818,,,29.4,22.7,14.2,12.5,29.5,12.5,6523337,1514523
12/11/2021,Sex_Female,123128683,52.3,51.8,106754909,73.1,63.3,52.5,52.1,30.9,55.5,52.6,53.5,32518469,7289518
12/11/2021,Race_eth_NHAsian,11511699,6.5,4.8,10638829,60.6,56,6.7,5.2,36.5,7.2,6.7,8.7,3773646,1056868
